backend,benchmark,problem,objective_count,candidate_count,pareto_point_count,hypervolume,reference_beating_count,best_area_improvement,best_power_improvement,best_period_improvement,problem_dir
classic,RTLLM,Prob001_accu,3,12,1,0.0,0,-0.17801047120418848,0.43803418803418803,0.17241379310344826,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu
S07_capacity3,RTLLM,Prob001_accu,3,10,2,0.0,0,-0.2670157068062827,0.420940170940171,0.1551724137931034,/workspace/exp/natural_qd_push/suite_variants_wave_b_20260709_182124_UTC/live/capacity3/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu
smooth_qd_v2,RTLLM,Prob001_accu,3,16,1,0.0,0,-0.17801047120418848,0.43803418803418803,0.17241379310344826,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob001_accu
classic,RTLLM,Prob002_adder_16bit,2,14,1,0.06459429520908336,1,0.06521739130434782,0.9904458598726115,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit
S07_capacity3,RTLLM,Prob002_adder_16bit,2,11,1,0.2051142342841318,2,0.20652173913043478,0.9931847133757962,0.0,/workspace/exp/natural_qd_push/suite_variants_wave_b_20260709_182124_UTC/live/capacity3/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit
smooth_qd_v2,RTLLM,Prob002_adder_16bit,2,8,1,0.06459429520908336,2,0.06521739130434782,0.9904458598726115,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit
classic,RTLLM,Prob003_adder_32bit,2,12,1,0.6744597525026996,11,0.6761229314420804,0.9975401234567901,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit
S07_capacity3,RTLLM,Prob003_adder_32bit,2,19,1,0.6744597525026996,19,0.6761229314420804,0.9975401234567901,0.0,/workspace/exp/natural_qd_push/suite_variants_wave_b_20260709_182124_UTC/live/capacity3/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit
smooth_qd_v2,RTLLM,Prob003_adder_32bit,2,19,1,0.6744597525026996,19,0.6761229314420804,0.9975401234567901,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit
classic,RTLLM,Prob004_adder_8bit,2,8,1,0.1510262891809909,2,0.15217391304347827,0.9924584717607973,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit
